App Name,App Store,App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,Body,Translated Subject,Translated Body,Sentiment,Device,Language,OS Version,Reply URL,Topics,Custom Topics,Tags
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,9364793359,Germany,11.06.001,1,2022-12-05,triareviews,paywall,I remember when I started using youper they were still marketing it as completely free. Now all my favourite guided meditations are behind a paywall and only four exercises are accessible without payment,,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3047946048/reply,"[""Design & UX"", ""Payment"", ""Pricing""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,9340077042,USA,11.05.003,4,2022-11-29,Looslsoodkfjwkdknfktkekd,"LOVE IT, but please fix glitch/bug","I used to have this app about 2 years ago, and it was so extremely helpful for my anxiety and depression. I loved everything about it, down to the mood ratings, to the goal tracking, to the problem solving. I just re-downloaded a few days ago and was very excited about it. There’s a bug/glitch with the new update. I put for Youper to check on me with my goal, and when I click it, it doesn’t take me to the conversation - it’ll just take me to the home page. So I’m unable to log if I actually completed the goal or not on the app. This was a feature that I loved about Youper. Please fix this bug and this gets 5 stars from me. Thank you for this app and for everything you do. ❤️😍",,,neutral,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3046548167/reply,"[""Bugs"", ""Feature Requests"", ""Satisfied users""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,9310185294,USA,11.05.003,1,2022-11-20,Er rose,Repetitive waste of money,"I wish I could say this app helped me but instead I feel like I got swindled into wasting $70 when I felt really down and low. I enjoyed it at first and thought maybe it could be of help but after a couple of weeks, I realized all the messaging were on repeat! Got sick of reading the same 5 lines of text each time I was trying to express my feelings. Should have asked for a refund and paid for any of the other self help apps",,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3030474427/reply,"[""Bugs"", ""Dissatisfied users"", ""Payment"", ""Pricing"", ""Customer Support""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,9271065321,Philippines,11.05.003,5,2022-11-09,mitzilor1996,This app is my new bestfriend!,"I was having a hard time. I am always depressed. I want a change in my mood. I want to know myself more. I knew that I needed a therapy or consultation. I searched on App Store for potential apps that can help me. I downloaded three apps but Youper helped me more than the other apps did. It is the only app that actually helped me to be motivated and be stable emotionally. Youper answered most of the questions that are going on in my mind. Using the app helped me to be excited in life again. But my free trial is coming to an end. Because I really believe that I need this app to have a good quality of life, I have decided to purchase a one-year subscription.",,,positive,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3019386212/reply,"[""Pricing"", ""Satisfied users"", ""Customer Support""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,9225371049,Lebanon,11.05.003,1,2022-10-27,...S.k...,Bad,"This app used to be good. Now it’s a waste of money. Their smart AI is stupid. Tech support almost non existent. App does not work in some countries, and would require a VPN. 
Finish meditation and go to sleep, app will record that you meditated for 6 hours.",,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3013722659/reply,"[""Bugs"", ""Dissatisfied users"", ""Internationalization"", ""Customer Support""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,9201021025,USA,11.05.003,4,2022-10-19,chamomilemintea,Great for DBT/CBT skills and Your Mental Health,"I used this app in 2018 mainly before you had to pay and let me just say, it made my mental health and life so much more organized. My mental health was in a terrible state but identifying cognitive distortions made me feel more sane 😅. 
It keeps track of your mood and mental health screenings on a graph, and there’s helpful mindfulness activities and quizzes that make you know yourself better. You can also save and keep track of your journaling and see how far you’ve come, that was one of my favorite features. 
I redownloaded the app last year because it was my favorite mental health app but I was sad to see you had to pay to access the whole thing :( I already had therapy and didn’t need online, but I couldn’t access the simple daily check-ins or journaling. I was really upset but I’m glad one of my favorite apps is making therapy more accessible. I just wish there were free parts for those who already have therapy?",,,positive,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3013720431/reply,"[""Complexity"", ""Connectivity"", ""Design & UX"", ""Feature Requests"", ""Frequency"", ""Satisfied users"", ""Use cases"", ""Devices""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,9171913909,USA,11.05.003,5,2022-10-10,erirose8,Intuitive App,I love this app so much! It's so intuitive and I highly recommend it.,,,positive,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3013720433/reply,"[""Design & UX"", ""Satisfied users""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,9168363368,Croatia,11.05.003,3,2022-10-09,ziorea,they just ruined it..,"i used to adore this app, recommend it to everyone, use it often and found it very helpful for my mental health. but now that most of the stuff that used to be free are now available only if you pay, there is almost no reason for me to use this app anymore.",,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3013721341/reply,"[""Design & UX"", ""Frequency""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,9136103867,USA,11.04.012,1,2022-09-30,Not me nor you,DON’T BUY,"After the free trial, purchasing the subscription DOES NOT get you the whole version of the app. After a long, pointless conversation with Youper’s ONLY customer service rep, Tammy, she does not resolve any issues, and rather than refund, will repeat the same answer multiple times. I had to go through Apple to get a refund. AGAIN, do not buy. The $75 “full version” gives you no more access than the free trial version. And there is no way for Youper to grant you your paid-for access, nor refund you.",,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3013720434/reply,"[""Bugs"", ""Frequency"", ""Payment"", ""Pricing"", ""Customer Support"", ""Update""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,9091954570,Brazil,11.04.008,2,2022-09-17,stay_139,I use this app since 2017 and I’m really disappointed with the last update,"This app saved my life too many times, I’m still doing the treatments and I really wish I could stay using it, but I don’t know what happened to makes the team choose to make it paid. I cannot pay for it after the 7 days I’m genuinely sorry, I can’t believe that I’m going to delete the app after all this years and it is not bc I’m better mentally but bc the word works like this, I should just give up of trying to getting better…",,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3013720896/reply,"[""Bugs"", ""Feature Requests"", ""Dissatisfied users""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,9089799502,New Zealand,11.04.008,2,2022-09-16,Travelers2000,New update is frustrating,"I don’t usually log out of this app after each session because it just takes so long to log back in. However the new update always logs me out automatically every single time I use it. It’s very frustrating. Otherwise love the app, have been using it for 3 years now. Just wish it wouldn’t make me log in everytime I use it.",,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3013723448/reply,"[""Dissatisfied users""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,9062473568,Poland,11.04.007,2,2022-09-07,leeway_ling,Something went wrong,The app doesn't work on IOS after the last update. Please please fix these bugs so that we can use this app again.,,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3013723866/reply,"[""Bugs"", ""Feature Requests""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,9022173676,United Kingdom,11.03.001,3,2022-08-27,kitashik,Was great but not anymore,"It was great at the begining, some features were paid but you could have a free chat with a bot. I suffer from ptsd, anxiety and panic attacks. After using it for few days I decided for a full year sub to monitor changes in my mood. The app was really great, the chat was feeling smooth and everytime it was helpful. Since they have changed to separate ‘topics’  it felt awkward and I stopped using it. Now I checked if devs changes something but every feature is behind paywall. I also dont like new icon, it should stay neutral like the bird logo.",,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3013720544/reply,"[""Design & UX"", ""Pricing""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,9020420675,USA,11.03.001,1,2022-08-26,Annah847,Disappointed,"I’m so shocked by how such a great app has been completely butchered. This app helped me through some very difficult times a few years ago. It helped to the point that I didn’t did to use it as much anymore. I was so grateful and blown away that it was free. Then this year, I needed that support again, so I came back, only to find the app not only behind a pay wall, but loaded up with a new and horrendous design, and a bunch of garbage self-help. The main thing that helped me, the space to just talk things out, and access my mood changes, is just gone. It was such a shock to me. It literally just made be more depressed, because it proved that good things don’t last. That’s all, I’m not sure where the developers are going with this, but I hope they can reconnect with their original motives.",,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3013720435/reply,"[""Design & UX"", ""Dissatisfied users"", ""Gaming"", ""Customer Support""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,8982567366,USA,11.03.001,1,2022-08-15,That Pretty Mf man..,It’s not free,I’m only 16 :(,,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3013720436/reply,[],[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,8949394213,USA,11.03.001,3,2022-08-06,Isend2C,Creepy icon,"I've used the app for years and I like it's self reflection and guided thinking / breathing exercises, but the new icon is creepy and makes me avoid using the app.",,,positive,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3013720437/reply,[],[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,8949371420,USA,11.03.001,4,2022-08-06,Lavendar Pilot,Great…but,I feel like the Youper app does help alleviate feelings and symptoms of anxiety. It’s been great in that way. There are lots of relevant tools that I can utilize to get through different moments or help to lavish the in really good ones. The only thing I don’t like at this point is the updated visual. I liked it when Youper was more anonymous and not gender specific. The update is a major turn off for me.,,,positive,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3013720438/reply,"[""Gaming"", ""Privacy"", ""Satisfied users"", ""Customer Support"", ""Use cases""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,8936551023,USA,11.03.001,1,2022-08-02,Ozthewild,A Sad Turn,"This app used to be a charming and genuinely helpful mental health aid. The developers ruined that, turning it into yet another generic self-help money grab. I’m not surprised but I am disappointed. 

Best of all, my account has been locked out of the bulk of the features despite the developers’ claim that full access would remain for previous users.

So I’ll be moving on from youper with the knowledge that as much as it stings, these days, I have other means of coping than a phone app. But there was a time this would have been devastating for me.",,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3013720439/reply,"[""Dissatisfied users"", ""Security & Accounts""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,8932184225,USA,11.03.001,3,2022-08-01,glamourgirl1😊,"Delete account, unsubscribe and refund","PLEASE READ!!!!
When I got this app I just wanted to see what exactly it does but as soon as I signed on I was not aware that I would have to pay for anything. If there we any accidental purchases made I’d like a refund please and I’d like to delete my account and unsubscribe. The developers of Youper need to make it more clear that you need to pay for this app because otherwise people will be making an unwanted purchase and not know it, Thank you.",,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3013720440/reply,"[""Feature Requests"", ""Notifications & Alerts"", ""Payment"", ""Pricing""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,8929275269,USA,11.03.001,1,2022-07-31,S.Hailey,Claims to be free,I originally downloaded the app because it claims to be completely free. Once you complete the initial registration you have to pay $44.90 ($3/month but billed for 12 months up front) to even access the app.,,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3013720441/reply,"[""Pricing"", ""Sign Up & Login""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,8916764921,Czech Republic,11.02.000,1,2022-07-27,snqdmmsan,Cannot use without payment.,Fully behind paywall.,,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3013721436/reply,"[""Payment"", ""Pricing""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,8909047152,USA,11.02.000,1,2022-07-25,Tomboy247,Premium ruined the app and data for older users,"I came back from a break in using the app, and all of my data and prior information is now locked behind the pay wall. The app wants me to checkin about the goals I had last time I used the app, but I can’t because it’s locked behind the pay wall. It says I need to update some of my health reports that have records going back to 2018 , but once again I can’t without upgrading. Basically years of using the app and my data is gone unless I pay them $50 a year because there’s no free features.",,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3013720442/reply,"[""Pricing""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,8894616088,USA,11.02.000,1,2022-07-20,Angry Mobile Nerd,Only CBT,"If you don’t respond to cognitive behavioral therapy, this is not the service you want.",,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/3013720443/reply,[],[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,8822600403,USA,11.01.000,2,2022-06-29,MS97572,Not sure what the point is,"App is little more than a library of relaxation/bedtime music and recommendations to ""do something fun"". If you have no familiarity with self-care, this may be helpful. It also comes with a chatbot programmed to use soothing and encouraging language. I was hoping the app might make some prompts or suggestions but it doesn't do that. App offers less than you can get from a quick web search.",,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/2875967227/reply,"[""Design & UX"", ""Feature Requests"", ""Gaming"", ""Internationalization"", ""Performance"", ""Use cases""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,8803856562,USA,11.01.000,1,2022-06-23,Armadillo 94,Terrible Service,This was the worst Mis lead situation of my life! Thought there was thereapy sessions and after paying the fee it was not what it was for! Will not be doing this! Don’t do it!,,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/2875967228/reply,"[""Dissatisfied users"", ""Payment"", ""Pricing""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,8752064936,USA,11.00.001,2,2022-06-08,Snugglypoop,Cancelation is shady,"Ok app, only coaching was available in my area and that felt really light. Went to cancel, was required to go off app and on a browser.

Requested my cancelation then was taken to a new screen to submit a customer service form and wait for a reply…

I hate apps that make paying and signing up one click process but make you jump through hoops to cancel. It goes beyond a pet peeve.

Wouldn’t recommend.",,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/2875967229/reply,"[""Design & UX"", ""Dissatisfied users"", ""Payment"", ""Performance"", ""Customer Support""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,8747838534,United Kingdom,11.00.001,2,2022-06-06,sammroctopus,Paywalled features I found useful,Used to be good until they paywalled every single featured.,,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/2875967358/reply,"[""Design & UX""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,8743939004,USA,11.00.001,1,2022-06-05,pamplemouse33,Paywall for mental health support,"I downloaded this app a long time ago. At the time, it was completely free and it felt too good to be true. It was so useful for documenting my feelings whenever I needed and I was so appreciative of the service since my family can’t afford therapy as our insurance doesn’t cover it. Then the pandemic hit and I stopped using it because I was too mentally exhausted to do anything, including taking care of myself. I got a therapist for a while and I forgot about Youper. I can’t afford my therapist anymore and I was fine with that until today I wanted to do some journaling and opened Youper to find that all the services I loved are now blocked by a paywall. Granted, $44.99 a year (or whatever it is) is fairly reasonable for the service, but as a broke college kid, I can’t make that kind of investment. I wouldn’t be complaining if I could at least journal for free, but I can’t even do that. The most basic of features aren’t available unless you pay, making the app useless for me. There’s no free functionality. I understand a free app isn’t profitable, but I’d totally watch some ads or whatever if that’d let me simply write down my thoughts. The app was 5 stars before, and I’m disappointed in how it let me down.",,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/2875967230/reply,"[""Advertising"", ""Design & UX"", ""Dissatisfied users"", ""Pricing"", ""Customer Support"", ""Use cases""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,8740800997,USA,11.00.001,2,2022-06-04,Sarah dragon,Great app,"Don’t update your app! Without warning everything becomes locked and has to be paid. No more free version, not even the basic one. In faq it says if you are already user you can use it free but if you upgrade, then you have to start paying. I was using app for a long time and unfortunately now updated my app and can’t use it anymore. Too bad there is not even basic free version. It was a good app.",,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/2875967231/reply,"[""Payment"", ""Pricing"", ""Customer Support"", ""Use cases""]","[""FAQ""]",[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,8740385755,USA,11.00.001,1,2022-06-04,Ignats01,*Update- horrible * Awesome to help with CBT!,"*The entire program completely changed. You have to pay for everything, and no bot anymore. Thanks for those depressed, just making them more depressed. I do not recommend this app anymore.*

I tried this app to give me some CBT support. I have a range of issues, and was surprised of how much this covers. This isn’t like reading a book, or doing a worksheet. It’s interacting with your responses to make you think in a positive way. I’ve only just started, but I totally helped me with two situations already! This app is a real life, relationship, saver. I definitely recommend to anyone with anxieties, depressions, black and white thinking, etc.",,,neutral,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/2875967232/reply,"[""Bugs"", ""Design & UX"", ""Dissatisfied users"", ""Pricing"", ""Customer Support""]",[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,8699824067,USA,10.13.004,1,2022-05-23,Tina4315,Mental Health Reports now premium,Unfortunate that one of its best and most unique features (the mental health reports) are now a premium feature. They were free when I used the app years ago.,,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/2820236200/reply,[],[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,8682333141,Romania,10.13.004,1,2022-05-18,klawdianaw,Very disappointing,"I used to enjoy this app, and used it a lot a few years ago. Only to log into it and see that all the features are paid now, ALL of them. And that all my data is inaccessible… everything I documented is gone. Greed wins, as always",,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/2820238294/reply,[],[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,8680490529,USA,10.13.002,3,2022-05-17,desiraesg,Was perfect,"So this app helped me so significantly and I still love it for that reason, however I logged back in after some time away to find the whole app costs money now. I understand that’s how these apps work, but it was so nice and inviting to go on there before and just talk out what I was feeling with the AI bot and now it’s like the second I’m on there everything shows as locked and to pay money. It just doesn’t feel like the comforting, inviting, simple app before. It feels like every other well-being app that asks for subscriptions and it’s just disappointing. I’m going to try using it again, because it really was the most helpful tool for me in the past and I’m glad I have my history saved on there, I just wish they would reconsider maybe even just some of the layout. Before right away it’d ask you how you are and prompt you into convo, it’s just not the same, which I expected, but I didn’t expect it to look so much like a sellout of an app. I don’t mean this as hate, I just mean I genuinely loved and really appreciated how this app worked before.",,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/2820236204/reply,[],[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,8677693385,USA,10.13.002,1,2022-05-16,murdock679,Upsetting,I try’d the app thinking it was something else. asked for a refund was told no :/ and told if I pay a lager amount a month they’ll refund it. why is this app on here there is free apps just like this and I thought it was something else was in a dark place at the time this app didn’t help me legit try’d it for 3 days gave me more anxiety prolly another form of them trying to push you to pay more. Just want my refund… and to warn others that there’s free apps out there just like this where you don’t get scammed into paying lump some of money and there’s also really doctors. So hope this helps someone. Sure I’ll get a generic message saying I’m sorry you didn’t find our app helpful or sorry please give it more time. Nah give me my money back and stop scamming people 🙏,,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/2820236208/reply,[],[],[]
Youper: Self-Guided Therapy,iOS,Youper: Self-Guided Therapy,iOS,1060691513,8655345900,USA,10.13.002,1,2022-05-10,Lenore Osorio,Shane on you,This is nothing but. A hoks I took my time killed this out poured my heart into it. I was told it was free the first   Review the woman said it was great she pains nothing an how much it helped. Her so I did it an it took me a bit till I got to tbe end sn wanted. Money 80 bucks then ut. Saud 43 I’m on Medicare an ssi. I’m lucky I get by day to day this usnt nuce what u are doin to people. It’s false advertisement. Sayin in reviews uts free shame on u !!!!  Waisted my time,,,negative,,English,,https://app.appbot.co/apps/1162557-youper-self-guided-therapy/reviews/2820236212/reply,[],[],[]
